func_76493_c,leafNodeNeedsBase
func_76494_d,generateLeafNodeBases
func_76495_b,leafSize
func_76496_a,checkBlockLine
func_76497_e,validTreeLocation
func_76498_b,generateLeaves
func_76499_c,generateTrunk
func_76529_b,growVines
func_76536_b,generateVines
func_76543_b,pickMobSpawner
func_76549_c,getChunkInputStream
func_76550_a,createOrLoadRegionFile
func_76551_a,clearRegionFileReferences
func_76552_d,getChunkOutputStream
func_76554_h,getEntrancePortalLocation
func_76555_c,createChunkGenerator
func_76556_a,generateLightBrightnessTable
func_76557_i,getAverageGroundLevel
func_76558_a,registerWorld
func_76559_b,getMoonPhase
func_76560_a,calcSunriseSunsetColors
func_76561_g,isSkyColored
func_76562_b,getFogColor
func_76563_a,calculateCelestialAngle
func_76564_j,getWorldHasVoidParticles
func_76565_k,getVoidFogYFactor
func_76566_a,canCoordinateBeSpawn
func_76567_e,canRespawnHere
func_76568_b,doesXZShowFog
func_76569_d,isSurfaceWorld
func_76570_a,getProviderForDimension
func_76571_f,getCloudHeight
func_76572_b,registerWorldChunkManager
func_76581_a,set
func_76582_a,get
func_76587_i,getBlockStorageArray
func_76588_a,getEntitiesWithinAABBForEntity
func_76589_b,setBlockMetadata
func_76590_a,generateHeightMap
func_76591_a,getBiomeGenForWorldCoords
func_76594_o,enqueueRelightChecks
func_76595_e,propagateSkylightOcclusion
func_76599_g,checkSkylightNeighborHeight
func_76600_a,isAtLocation
func_76601_a,needsSaving
func_76602_a,setStorageArrays
func_76603_b,generateSkylightMap
func_76605_m,getBiomeArray
func_76606_c,getAreLevelsEmpty
func_76607_a,fillChunk
func_76608_a,removeEntityAtIndex
func_76609_d,updateSkylightNeighborHeight
func_76611_b,getHeightValue
func_76612_a,addEntity
func_76613_n,resetRelightChecks
func_76614_a,getSavedLightValue
func_76615_h,relightBlock
func_76616_a,setBiomeArray
func_76617_a,getRandomWithSeed
func_76618_a,getEntitiesOfTypeWithinAAAB
func_76619_d,canBlockSeeTheSky
func_76621_g,isEmpty
func_76622_b,removeEntity
func_76623_d,onChunkUnload
func_76624_a,populateChunk
func_76625_h,getTopFilledSegment
func_76626_d,getPrecipitationHeight
func_76628_c,getBlockMetadata
func_76629_c,getBlockLightValue
func_76630_e,setChunkModified
func_76631_c,onChunkLoad
func_76632_l,getChunkCoordIntPair
func_76633_a,setLightValue
func_76654_b,setExtBlockMetadata
func_76657_c,setExtSkylightValue
func_76658_g,getBlockLSBArray
func_76659_c,setBlocklightArray
func_76660_i,getBlockMSBArray
func_76661_k,getBlocklightArray
func_76662_d,getYLocation
func_76663_a,isEmpty
func_76664_a,setBlockLSBArray
func_76665_b,getExtBlockMetadata
func_76666_d,setSkylightArray
func_76667_m,createBlockMSBArray
func_76668_b,setBlockMetadataArray
func_76669_j,getMetadataArray
func_76670_c,getExtSkylightValue
func_76671_l,getSkylightArray
func_76672_e,removeInvalidBlocks
func_76673_a,setBlockMSBArray
func_76674_d,getExtBlocklightValue
func_76675_b,getNeedsRandomTick
func_76676_h,clearMSBArray
func_76677_d,setExtBlocklightValue
func_76686_a,get
func_76690_a,convertToAnvilFormat
func_76691_a,load
func_76704_a,getChunkDataInputStream
func_76705_d,outOfBounds
func_76706_a,write
func_76707_e,getOffset
func_76708_c,close
func_76709_c,isChunkSaved
func_76710_b,getChunkDataOutputStream
func_76711_a,setOffset
func_76712_a,write
func_76713_b,setChunkTimestamp
func_76727_i,getFloatRainfall
func_76728_a,decorate
func_76729_a,createBiomeDecorator
func_76730_b,getRandomWorldGenForGrass
func_76731_a,getSkyColorByTemp
func_76732_a,setTemperatureRainfall
func_76735_a,setBiomeName
func_76736_e,isHighHumidity
func_76738_d,canSpawnLightningBolt
func_76739_b,setColor
func_76741_f,getSpawningChance
func_76742_b,setEnableSnow
func_76744_g,getIntRainfall
func_76745_m,setDisableRain
func_76746_c,getEnableSnow
func_76747_a,getSpawnableList
func_76793_b,genStandardOre2
func_76795_a,genStandardOre1
func_76797_b,generateOres
func_76837_b,getBiomeGenAt
func_76838_a,cleanupCache
func_76839_e,getCachedBiomes
func_76840_a,getBiomeCacheBlock
func_76885_a,getBiomeGenAt
func_76931_a,getBiomeGenAt
func_76932_a,getBiomesToSpawnIn
func_76933_b,loadBlockGeneratorData
func_76935_a,getBiomeGenAt
func_76936_a,getRainfall
func_76937_a,getBiomesForGeneration
func_76938_b,cleanupCache
func_76939_a,getTemperatureAtHeight
func_76940_a,areBiomesViable
func_76975_c,renderShadow
func_76976_a,setRenderManager
func_76977_a,renderEntityOnFire
func_76978_a,renderOffsetAABB
func_76979_b,doRenderShadowAndFire
func_76980_a,renderAABB
func_76982_b,getWorldFromRenderManager
func_76983_a,getFontRendererFromRenderManager
func_76986_a,doRender
func_77015_a,renderItemIntoGUI
func_77017_a,renderQuad
func_77018_a,renderGlint
func_77020_a,renderDroppedItem
func_77021_b,renderItemOverlayIntoGUI
func_77026_a,renderEntity
func_77029_c,renderEquippedItems
func_77030_a,getColorMultiplier
func_77032_a,shouldRenderPass
func_77033_b,passSpecialRender
func_77034_a,interpolateRotation
func_77035_b,inheritRenderPass
func_77036_a,renderModel
func_77037_a,getDeathMaxRotation
func_77039_a,renderLivingAt
func_77040_d,getSwingProgress
func_77041_b,preRenderCallback
func_77042_a,setRenderPassModel
func_77043_a,rotateCorpse
func_77044_a,handleRotationFloat
func_77124_a,setCanBeCreated
func_77125_e,isVersioned
func_77126_d,getCanBeCreated
func_77127_a,getWorldTypeName
func_77128_b,getTranslateName
func_77129_f,setVersioned
func_77130_a,parseWorldType
func_77131_c,getGeneratorVersion
func_77132_a,getWorldTypeForGeneratorVersion
func_77142_a,getByName
func_77144_e,isSurvivalOrAdventure
func_77145_d,isCreative
func_77146_a,getByID
func_77147_a,configurePlayerCapabilities
func_77148_a,getID
func_77149_b,getName
func_77158_f,getHardcoreEnabled
func_77159_a,enableBonusChest
func_77160_d,getSeed
func_77161_a,getGameTypeById
func_77162_e,getGameType
func_77163_i,areCommandsAllowed
func_77164_g,isMapFeaturesEnabled
func_77165_h,getTerrainType
func_77166_b,enableCommands
func_77167_c,isBonusChestEnabled
func_77176_a,setScheduledTime
func_77184_b,placeInExistingPortal
func_77185_a,placeInPortal
func_77190_a,canCreatureTypeSpawnAtLocation
func_77191_a,performWorldGenSpawning
func_77192_a,findChunksForSpawning
func_77201_a,readRecipiesFromTags
func_77202_a,getRecipiesAsTags
func_77203_a,canRecipeBeUsed
func_77205_a,addToListWithCheck
func_77272_a,chunkXZ2Int
func_77273_a,getCenterXPos
func_77274_b,getCenterZPosition
func_77278_a,doExplosionA
func_77279_a,doExplosionB
func_77316_c,getTranslatedName
func_77317_b,getMaxEnchantability
func_77318_a,calcModifierDamage
func_77319_d,getMinLevel
func_77320_a,getName
func_77321_a,getMinEnchantability
func_77322_b,setName
func_77324_c,getWeight
func_77325_b,getMaxLevel
func_77326_a,canApplyTogether
func_77390_a,readFromTags
func_77391_b,hasSameItemsAs
func_77393_a,hasSameIDsAs
func_77394_a,getItemToBuy
func_77395_g,writeToTags
func_77396_b,getSecondItemToBuy
func_77397_d,getItemToSell
func_77398_c,hasSecondItemToBuy
func_77399_f,incrementToolUses
func_77442_b,canUnlockAchievement
func_77443_a,hasAchievementUnlocked
func_77444_a,writeStat
func_77466_a,getFoliageColorPine
func_77467_a,setFoliageBiomeColorizer
func_77468_c,getFoliageColorBasic
func_77469_b,getFoliageColorBirch
func_77470_a,getFoliageColor
func_77472_b,setClientActiveTexture
func_77473_a,setActiveTexture
func_77474_a,initializeTextures
func_77475_a,setLightmapTextureCoords
func_77479_a,setGrassBiomeColorizer
func_77480_a,getGrassColor
func_77487_a,getServerMotd
func_77488_b,getServerIpPort
func_77489_c,updateLastSeen
func_77493_a,calculateModifier
func_77501_a,getRespiration
func_77502_d,getSilkTouchModifier
func_77504_a,addRandomEnchantment
func_77505_b,mapEnchantmentData
func_77506_a,getEnchantmentLevel
func_77507_b,getKnockbackModifier
func_77508_a,getEnchantmentModifierDamage
func_77509_b,getEfficiencyModifier
func_77510_g,getAquaAffinityModifier
func_77511_a,getMaxEnchantmentLevel
func_77512_a,getEnchantmentModifierLiving
func_77513_b,buildEnchantmentList
func_77514_a,calcItemStackEnchantability
func_77516_a,applyEnchantmentModifierArray
func_77517_e,getFortuneModifier
func_77518_a,applyEnchantmentModifier
func_77519_f,getLootingModifier
func_77523_b,getAdFromPingResponse
func_77524_a,getMotdFromPingResponse
func_77525_a,getPingResponse
func_77552_b,setWasNotUpdated
func_77553_a,getWasUpdated
func_77554_c,getLanServers
func_77557_a,canEnchantItem
func_77569_a,matches
func_77570_a,getRecipeSize
func_77571_b,getRecipeOutput
func_77572_b,getCraftingResult
func_77573_a,checkMatch
func_77583_a,addRecipes
func_77586_a,addRecipes
func_77589_a,addRecipes
func_77590_a,addRecipes
func_77592_b,getRecipeList
func_77594_a,getInstance
func_77596_b,addShapelessRecipe
func_77599_b,getSmeltingList
func_77602_a,instance
func_77607_a,addRecipes
func_77608_a,addRecipes
func_77609_a,addRecipes
func_77612_l,getMaxDurability
func_77613_e,getRarity
func_77614_k,getHasSubtypes
func_77615_a,onPlayerStoppedUsing
func_77616_k,isItemTool
func_77617_a,getIconFromDamage
func_77618_c,getIconFromDamageForRenderPass
func_77619_b,getItemEnchantability
func_77620_a,getColorFromDamage
func_77621_a,getMovingObjectPositionFromPlayer
func_77622_d,onCreated
func_77623_v,requiresMultipleRenderPasses
func_77624_a,addInformation
func_77625_d,setMaxStackSize
func_77626_a,getMaxItemUseDuration
func_77627_a,setHasSubtypes
func_77629_n_,shouldRotateAroundWhenRendering
func_77630_h,doesContainerItemLeaveCraftingGrid
func_77631_c,setPotionEffect
func_77634_r,hasContainerItem
func_77636_d,hasEffect
func_77637_a,setCreativeTab
func_77639_j,getItemStackLimit
func_77640_w,getCreativeTab
func_77642_a,setContainerItem
func_77643_m_,isMap
func_77644_a,hitEntity
func_77645_m,isDamageable
func_77647_b,getMetadata
func_77648_a,onItemUse
func_77650_f,getIconIndex
func_77651_p,getShareTag
func_77653_i,getItemStackDisplayName
func_77654_b,onItemUseFinish
func_77655_b,setUnlocalizedName
func_77656_e,setMaxDurability
func_77657_g,getUnlocalizedNameInefficiently
func_77658_a,getUnlocalizedName
func_77659_a,onItemRightClick
func_77661_b,getItemUseAction
func_77662_d,isFull3D
func_77663_a,onUpdate
func_77664_n,setFull3D
func_77667_c,getUnlocalizedName
func_77668_q,getContainerItem
func_77828_a,validBookTagContents
func_77831_g,isSplash
func_77832_l,getEffects
func_77833_h,isEffectInstant
func_77834_f,getEffects
func_77840_a,spawnCreature
func_77842_f,getMaterialName
func_77844_a,setPotionEffect
func_77845_h,isWolfsFavoriteMeat
func_77848_i,setAlwaysEdible
func_77849_c,onFoodEaten
func_77861_e,getToolMaterialName
func_77872_a,updateMapData
func_77873_a,getMapData
func_77875_a,tryPlaceContainedLiquid
func_77906_a,brewBitOperations
func_77907_h,countSetFlags
func_77910_c,isFlagSet
func_77911_a,calcPotionLiquidColor
func_77912_a,parsePotionEffects
func_77913_a,applyIngredient
func_77914_a,checkFlag
func_77916_d,isFlagUnset
func_77917_b,getPotionEffects
func_77942_o,hasTagCompound
func_77943_a,tryPlaceItemIntoWorld
func_77944_b,copyItemStack
func_77945_a,updateAnimation
func_77946_l,copy
func_77948_v,isItemEnchanted
func_77949_a,loadItemStackFromNBT
func_77950_b,onItemUseFinish
func_77951_h,isItemDamaged
func_77952_i,getCurrentDurability
func_77953_t,getRarity
func_77954_c,getIconIndex
func_77955_b,writeToNBT
func_77956_u,isItemEnchantable
func_77957_a,useItemRightClick
func_77958_k,getMaxDurability
func_77959_d,isItemStackEqual
func_77960_j,getMetadata
func_77961_a,hitEntity
func_77962_s,hasEffect
func_77963_c,readFromNBT
func_77964_b,setMetadata
func_77966_a,addEnchantment
func_77969_a,isItemEqual
func_77970_a,areItemStackTagsEqual
func_77972_a,damageItem
func_77973_b,getItem
func_77974_b,onPlayerStoppedUsing
func_77975_n,getItemUseAction
func_77976_d,getMaxStackSize
func_77977_a,getUnlocalizedName
func_77978_p,getTagCompound
func_77979_a,splitStack
func_77980_a,onCrafting
func_77981_g,getHasSubtypes
func_77982_d,setTagCompound
func_77983_a,setTagInfo
func_77984_f,isItemStackDamageable
func_77985_e,isStackable
func_77986_q,getEnchantmentTagList
func_77988_m,getMaxItemUseDuration
func_77989_b,areItemStacksEqual
func_77995_e,getEnchantability
func_77996_d,getHarvestLevel
func_77997_a,getMaxUses
func_77998_b,getEfficiencyOnProperMaterial
func_78000_c,getDamageVsEntity
func_78013_b,getTabLabel
func_78014_h,setNoTitle
func_78015_f,getBackgroundImageName
func_78016_d,getTabIconItem
func_78017_i,shouldHidePlayerInventory
func_78018_a,displayAllReleventItems
func_78019_g,drawInForegroundOfTab
func_78020_k,getTabColumn
func_78021_a,getTabIndex
func_78022_j,setNoScrollbar
func_78023_l,isTabInFirstRow
func_78024_c,getTranslatedTabLabel
func_78025_a,setBackgroundImageName
func_78044_b,getDamageReductionAmount
func_78045_a,getEnchantability
func_78046_a,getDurability
func_78084_a,getTextureOffset
func_78085_a,setTextureOffset
func_78086_a,setLivingAnimations
func_78087_a,setRotationAngles
func_78088_a,render
func_78110_b,renderEars
func_78111_c,renderCloak
func_78164_a,renderSign
func_78214_a,updateRotations
func_78231_a,renderAll
func_78235_a,flipFace
func_78236_a,draw
func_78240_a,setTexturePosition
func_78245_a,render
func_78255_a,renderStringAtPos
func_78256_a,getStringWidth
func_78257_a,loadGlyphTexture
func_78258_a,renderString
func_78259_e,sizeStringToWidth
func_78260_a,getBidiFlag
func_78261_a,drawStringWithShadow
func_78262_a,trimStringToWidth
func_78263_a,getCharWidth
func_78264_a,setUnicodeFlag
func_78265_b,resetStyles
func_78266_a,renderDefaultChar
func_78267_b,splitStringWidth
func_78268_b,renderSplitString
func_78269_a,trimStringToWidth
func_78270_c,isFormatSpecial
func_78271_c,listFormattedStringToWidth
func_78272_b,isFormatColor
func_78273_d,trimStringNewline
func_78274_b,renderStringAligned
func_78275_b,setBidiFlag
func_78276_b,drawString
func_78277_a,renderUnicodeChar
func_78278_a,renderCharAtPos
func_78279_b,drawSplitString
func_78280_d,wrapFormattedStringToWidth
func_78282_e,getFormatFromString
func_78324_d,getScaledHeight_double
func_78325_e,getScaleFactor
func_78326_a,getScaledWidth
func_78327_c,getScaledWidth_double
func_78328_b,getScaledHeight
func_78369_a,setColorRGBA_F
func_78370_a,setColorRGBA
func_78371_b,startDrawing
func_78372_c,addTranslation
func_78373_b,setTranslation
func_78374_a,addVertexWithUV
func_78375_b,setNormal
func_78376_a,setColorOpaque
func_78377_a,addVertex
func_78378_d,setColorOpaque_I
func_78379_d,reset
func_78380_c,setBrightness
func_78381_a,draw
func_78382_b,startDrawingQuads
func_78383_c,disableColor
func_78384_a,setColorRGBA_I
func_78385_a,setTextureUV
func_78386_a,setColorOpaque_F
func_78418_a,rendersChunk
func_78419_a,callLists
func_78420_a,addGLRenderList
func_78421_b,resetList
func_78422_a,setupRenderList
func_78432_a,parseUserSkin
func_78433_b,setAreaOpaque
func_78434_a,setAreaTransparent
func_78435_c,hasTransparency
func_78439_a,renderItemIn2D
func_78440_a,renderItemInFirstPerson
func_78441_a,updateEquippedItem
func_78442_d,renderFireInFirstPerson
func_78443_a,renderItem
func_78444_b,resetEquippedProgress
func_78445_c,resetEquippedProgress2
func_78446_a,renderInsideOfBlock
func_78447_b,renderOverlays
func_78448_c,renderWaterOverlayTexture
func_78463_b,enableLightmap
func_78464_a,updateRenderer
func_78466_h,updateFogColor
func_78467_g,orientCamera
func_78468_a,setupFog
func_78469_a,setFogColorBuffer
func_78470_f,updateTorchFlicker
func_78471_a,renderWorld
func_78472_g,updateLightmap
func_78473_a,getMouseOver
func_78474_d,renderRainSnow
func_78475_f,setupViewBobbing
func_78476_b,renderHand
func_78477_e,updateFovModifierHand
func_78478_c,setupOverlayRendering
func_78479_a,setupCameraTransform
func_78480_b,updateCameraAndRender
func_78481_a,getFOVModifier
func_78482_e,hurtCameraEffect
func_78483_a,disableLightmap
func_78484_h,addRainParticles
func_78546_a,isBoundingBoxInFrustum
func_78547_a,setPosition
func_78548_b,isBoxInFrustum
func_78553_b,isBoxInFrustum
func_78558_a,getInstance
func_78559_a,normalize
func_78560_b,init
func_78713_a,getEntityRenderObject
func_78714_a,getDistanceToCamera
func_78715_a,getEntityClassRenderObject
func_78716_a,getFontRenderer
func_78717_a,set
func_78738_b,createNextComponentRandom
func_78743_b,clickBlock
func_78744_a,clickBlockCreative
func_78745_b,flipPlayer
func_78746_a,setGameType
func_78747_a,enableEverythingIsScrewedUpMode
func_78748_a,setPlayerCapabilities
func_78749_i,extendedReach
func_78750_j,syncCurrentPlayItem
func_78751_a,onPlayerDestroyBlock
func_78752_a,sendPacketDropItem
func_78753_a,windowClick
func_78755_b,shouldDrawHUD
func_78756_a,sendEnchantPacket
func_78757_d,getBlockReachDistance
func_78758_h,isInCreativeMode
func_78759_c,onPlayerDamageBlock
func_78760_a,onPlayerRightClick
func_78761_a,sendSlotPacket
func_78762_g,isNotCreative
func_78763_f,gameIsSurvivalOrAdventure
func_78764_a,attackEntity
func_78765_e,updateController
func_78766_c,onStoppedUsingItem
func_78767_c,resetBlockRemoving
func_78768_b,interactWithEntitySendPacket
func_78769_a,sendUseItem
func_78784_a,setTextureOffset
func_78785_a,render
func_78786_a,addBox
func_78787_b,setTextureSize
func_78788_d,compileDisplayList
func_78789_a,addBox
func_78790_a,addBox
func_78791_b,renderWithRotation
func_78792_a,addChild
func_78793_a,setRotationPoint
func_78794_c,postRender
func_78815_a,getRandomComponent
func_78817_b,getNextMineShaftComponent
func_78836_a,getNBTCompound
func_78837_a,getServerDataFromNBTCompound
func_78849_a,addServerData
func_78850_a,getServerData
func_78851_b,removeServerData
func_78853_a,loadServerList
func_78855_b,saveServerList
func_78856_c,countServers
func_78857_a,swapServers
func_78861_a,getIP
func_78862_a,parseIntWithDefault
func_78863_b,getServerAddress
func_78864_b,getPort
func_78867_a,addBlockHitEffects
func_78868_a,updateEffects
func_78869_b,getStatistics
func_78870_a,clearEffects
func_78872_b,renderLitParticles
func_78873_a,addEffect
func_78874_a,renderParticles
func_78879_f,getCenterY
func_78880_d,getZSize
func_78881_e,getCenterX
func_78882_c,getYSize
func_78883_b,getXSize
func_78884_a,intersectsWith
func_78885_a,intersectsWith
func_78886_a,offset
func_78887_a,getNewBoundingBox
func_78888_b,expandTo
func_78889_a,getComponentToAddBoundingBox
func_78890_b,isVecInside
func_78891_g,getCenterZ
